state_id,wm_yr_wk,y,snap,event_flag,week_start
CA,11407,106607,0.0,1,2014-03-15
CA,11408,107504,0.0,0,2014-03-22
CA,11409,112453,0.5714285714285714,0,2014-03-29
CA,11410,122301,0.8571428571428571,0,2014-04-05
CA,11411,114341,0.0,0,2014-04-12
CA,11412,110552,0.0,1,2014-04-19
CA,11413,113567,0.2857142857142857,0,2014-04-26
CA,11414,116126,1.0,1,2014-05-03
CA,11415,110252,0.14285714285714285,1,2014-05-10
CA,11416,107189,0.0,0,2014-05-17
CA,11417,102741,0.0,1,2014-05-24
CA,11418,116790,0.8571428571428571,1,2014-05-31
CA,11419,117151,0.5714285714285714,0,2014-06-07
CA,11420,113616,0.0,1,2014-06-14
CA,11421,110842,0.0,0,2014-06-21
CA,11422,123470,0.5714285714285714,1,2014-06-28
CA,11423,119847,0.8571428571428571,0,2014-07-05
CA,11424,114173,0.0,0,2014-07-12
CA,11425,111428,0.0,0,2014-07-19
CA,11426,113606,0.14285714285714285,1,2014-07-26
CA,11427,121043,1.0,0,2014-08-02
CA,11428,115806,0.2857142857142857,0,2014-08-09
CA,11429,116340,0.0,0,2014-08-16
CA,11430,113286,0.0,0,2014-08-23
CA,11431,115370,0.7142857142857143,1,2014-08-30
CA,11432,116085,0.7142857142857143,0,2014-09-06
CA,11433,113212,0.0,0,2014-09-13
CA,11434,110960,0.0,0,2014-09-20
CA,11435,113801,0.42857142857142855,0,2014-09-27
CA,11436,118372,1.0,1,2014-10-04
CA,11437,106768,0.0,1,2014-10-11
CA,11438,106959,0.0,0,2014-10-18
CA,11439,103196,0.0,1,2014-10-25
CA,11440,113969,1.0,0,2014-11-01
CA,11441,108257,0.42857142857142855,1,2014-11-08
CA,11442,102140,0.0,0,2014-11-15
CA,11443,103507,0.0,1,2014-11-22
CA,11444,102201,0.7142857142857143,0,2014-11-29
CA,11445,104223,0.7142857142857143,0,2014-12-06
CA,11446,98920,0.0,0,2014-12-13
CA,11447,90139,0.0,1,2014-12-20
CA,11448,96059,0.2857142857142857,1,2014-12-27
CA,11449,102758,1.0,1,2015-01-03
CA,11450,104414,0.14285714285714285,0,2015-01-10
CA,11451,102667,0.0,1,2015-01-17
CA,11452,101273,0.0,0,2015-01-24
CA,11501,109331,0.8571428571428571,1,2015-01-31
CA,11502,116705,0.5714285714285714,0,2015-02-07
CA,11503,98743,0.0,1,2015-02-14
CA,11504,98561,0.0,1,2015-02-21
CA,11505,107681,0.8571428571428571,1,2015-02-28
CA,11506,110130,0.5714285714285714,0,2015-03-07
CA,11507,105870,0.0,1,2015-03-14
CA,11508,105312,0.0,0,2015-03-21
CA,11509,112341,0.42857142857142855,0,2015-03-28
CA,11510,112401,1.0,1,2015-04-04
CA,11511,105650,0.0,1,2015-04-11
CA,11512,105725,0.0,0,2015-04-18
CA,11513,108976,0.14285714285714285,0,2015-04-25
CA,11514,115187,1.0,1,2015-05-02
CA,11515,106555,0.2857142857142857,1,2015-05-09
CA,11516,107154,0.0,0,2015-05-16
CA,11517,105494,0.0,1,2015-05-23
CA,11518,118048,0.7142857142857143,1,2015-05-30
CA,11519,122630,0.7142857142857143,0,2015-06-06
CA,11520,118970,0.0,1,2015-06-13
CA,11521,114923,0.0,1,2015-06-20
CA,11522,129936,0.42857142857142855,0,2015-06-27
CA,11523,119239,1.0,1,2015-07-04
CA,11524,124157,0.0,0,2015-07-11
CA,11525,121177,0.0,1,2015-07-18
CA,11526,117950,0.0,0,2015-07-25
CA,11527,131107,1.0,0,2015-08-01
CA,11528,128212,0.42857142857142855,0,2015-08-08
CA,11529,127399,0.0,0,2015-08-15
CA,11530,118139,0.0,0,2015-08-22
CA,11531,127226,0.5714285714285714,0,2015-08-29
CA,11532,128527,0.8571428571428571,1,2015-09-05
CA,11533,122994,0.0,0,2015-09-12
CA,11534,125611,0.0,1,2015-09-19
CA,11535,122496,0.2857142857142857,0,2015-09-26
CA,11536,133834,1.0,0,2015-10-03
CA,11537,122803,0.14285714285714285,1,2015-10-10
CA,11538,120414,0.0,0,2015-10-17
CA,11539,119090,0.0,0,2015-10-24
CA,11540,118834,0.8571428571428571,1,2015-10-31
CA,11541,114769,0.5714285714285714,1,2015-11-07
CA,11542,112102,0.0,0,2015-11-14
CA,11543,109965,0.0,1,2015-11-21
CA,11544,107436,0.5714285714285714,0,2015-11-28
CA,11545,112600,0.8571428571428571,0,2015-12-05
CA,11546,112397,0.0,1,2015-12-12
CA,11547,100748,0.0,1,2015-12-19
CA,11548,106493,0.14285714285714285,1,2015-12-26
CA,11549,114786,1.0,1,2016-01-02
CA,11550,117574,0.2857142857142857,0,2016-01-09
CA,11551,116899,0.0,1,2016-01-16
CA,11552,117869,0.0,0,2016-01-23
CA,11601,124397,0.7142857142857143,0,2016-01-30
CA,11602,123154,0.7142857142857143,1,2016-02-06
CA,11603,122541,0.0,1,2016-02-13
CA,11604,119577,0.0,0,2016-02-20
CA,11605,124363,0.5714285714285714,0,2016-02-27
CA,11606,128131,0.8571428571428571,0,2016-03-05
CA,11607,122028,0.0,1,2016-03-12
CA,11608,119506,0.0,1,2016-03-19
CA,11609,124759,0.14285714285714285,1,2016-03-26
CA,11610,130317,1.0,0,2016-04-02
CA,11611,125994,0.2857142857142857,0,2016-04-09
CA,11612,123163,0.0,0,2016-04-16
CA,11613,45021,0.0,0,2016-04-23
TX,11101,54371,0.2857142857142857,0,2011-01-29
TX,11102,52410,0.7142857142857143,1,2011-02-05
TX,11103,55714,0.42857142857142855,1,2011-02-12
TX,11104,51139,0.0,1,2011-02-19
TX,11105,50677,0.2857142857142857,0,2011-02-26
TX,11106,54102,0.7142857142857143,1,2011-03-05
TX,11107,55050,0.42857142857142855,1,2011-03-12
TX,11108,48417,0.0,1,2011-03-19
TX,11109,49135,0.14285714285714285,0,2011-03-26
TX,11110,53075,0.5714285714285714,0,2011-04-02
TX,11111,54819,0.7142857142857143,0,2011-04-09
TX,11112,50778,0.0,0,2011-04-16
TX,11113,45777,0.0,1,2011-04-23
TX,11114,51013,0.5714285714285714,1,2011-04-30
TX,11115,52521,0.7142857142857143,1,2011-05-07
TX,11116,50024,0.14285714285714285,0,2011-05-14
TX,11117,47748,0.0,0,2011-05-21
TX,11118,51126,0.2857142857142857,1,2011-05-28
TX,11119,58079,0.5714285714285714,0,2011-06-04
TX,11120,59208,0.5714285714285714,1,2011-06-11
TX,11121,52114,0.0,1,2011-06-18
TX,11122,53272,0.14285714285714285,0,2011-06-25
TX,11123,59220,0.5714285714285714,1,2011-07-02
TX,11124,60876,0.7142857142857143,0,2011-07-09
TX,11125,55294,0.0,0,2011-07-16
TX,11126,52899,0.0,0,2011-07-23
TX,11127,59286,0.42857142857142855,1,2011-07-30
TX,11128,62685,0.7142857142857143,0,2011-08-06
TX,11129,65159,0.2857142857142857,0,2011-08-13
TX,11130,59755,0.0,0,2011-08-20
TX,11131,57049,0.14285714285714285,1,2011-08-27
TX,11132,59461,0.7142857142857143,1,2011-09-03
TX,11133,64425,0.5714285714285714,0,2011-09-10
TX,11134,57188,0.0,0,2011-09-17
TX,11135,58059,0.0,0,2011-09-24
TX,11136,66464,0.7142857142857143,0,2011-10-01
TX,11137,64571,0.5714285714285714,1,2011-10-08
TX,11138,62204,0.14285714285714285,0,2011-10-15
TX,11139,56774,0.0,0,2011-10-22
TX,11140,57974,0.2857142857142857,1,2011-10-29
TX,11141,61932,0.7142857142857143,1,2011-11-05
TX,11142,61545,0.42857142857142855,0,2011-11-12
TX,11143,59983,0.0,1,2011-11-19
TX,11144,49728,0.14285714285714285,0,2011-11-26
TX,11145,60478,0.7142857142857143,0,2011-12-03
TX,11146,65199,0.5714285714285714,0,2011-12-10
TX,11147,61964,0.0,0,2011-12-17
TX,11148,49927,0.0,1,2011-12-24
TX,11149,60652,0.5714285714285714,1,2011-12-31
TX,11150,63245,0.7142857142857143,1,2012-01-07
TX,11151,60520,0.14285714285714285,1,2012-01-14
TX,11152,56092,0.0,0,2012-01-21
TX,11201,62537,0.2857142857142857,0,2012-01-28
TX,11202,68107,0.5714285714285714,1,2012-02-04
TX,11203,66385,0.5714285714285714,1,2012-02-11
TX,11204,60994,0.0,1,2012-02-18
TX,11205,63493,0.14285714285714285,1,2012-02-25
TX,11206,67731,0.7142857142857143,1,2012-03-03
TX,11207,73951,0.5714285714285714,0,2012-03-10
TX,11208,64389,0.0,1,2012-03-17
TX,11209,62918,0.0,0,2012-03-24
TX,11210,73069,0.5714285714285714,0,2012-03-31
TX,11211,73643,0.7142857142857143,1,2012-04-07
TX,11212,65819,0.14285714285714285,1,2012-04-14
TX,11213,63436,0.0,0,2012-04-21
TX,11214,68955,0.2857142857142857,0,2012-04-28
TX,11215,72528,0.7142857142857143,1,2012-05-05
TX,11216,69902,0.42857142857142855,1,2012-05-12
TX,11217,68277,0.0,0,2012-05-19
TX,11218,72490,0.14285714285714285,1,2012-05-26
TX,11219,77188,0.5714285714285714,0,2012-06-02
TX,11220,81050,0.7142857142857143,1,2012-06-09
TX,11221,73668,0.0,1,2012-06-16
TX,11222,71439,0.0,0,2012-06-23
TX,11223,74620,0.5714285714285714,1,2012-06-30
TX,11224,72469,0.7142857142857143,0,2012-07-07
TX,11225,71243,0.14285714285714285,1,2012-07-14
TX,11226,67103,0.0,0,2012-07-21
TX,11227,71357,0.2857142857142857,0,2012-07-28
TX,11228,75190,0.5714285714285714,0,2012-08-04
TX,11229,80588,0.5714285714285714,0,2012-08-11
TX,11230,71066,0.0,1,2012-08-18
TX,11231,70848,0.0,0,2012-08-25
TX,11232,79297,0.7142857142857143,1,2012-09-01
TX,11233,73496,0.5714285714285714,0,2012-09-08
TX,11234,72287,0.14285714285714285,0,2012-09-15
TX,11235,69417,0.0,0,2012-09-22
TX,11236,72577,0.42857142857142855,0,2012-09-29
TX,11237,73646,0.7142857142857143,1,2012-10-06
TX,11238,72517,0.2857142857142857,0,2012-10-13
TX,11239,65320,0.0,1,2012-10-20
TX,11240,63695,0.14285714285714285,1,2012-10-27
TX,11241,69463,0.7142857142857143,0,2012-11-03
TX,11242,67398,0.5714285714285714,1,2012-11-10
TX,11243,67233,0.0,1,2012-11-17
TX,11244,55413,0.0,0,2012-11-24
TX,11245,70033,0.7142857142857143,0,2012-12-01
TX,11246,67559,0.5714285714285714,0,2012-12-08
TX,11247,71594,0.14285714285714285,1,2012-12-15
TX,11248,61919,0.0,1,2012-12-22
TX,11249,67847,0.2857142857142857,1,2012-12-29
TX,11250,68136,0.7142857142857143,1,2013-01-05
TX,11251,67366,0.42857142857142855,0,2013-01-12
TX,11252,62786,0.0,1,2013-01-19
TX,11301,63592,0.14285714285714285,0,2013-01-26
TX,11302,73098,0.5714285714285714,1,2013-02-02
TX,11303,78486,0.7142857142857143,1,2013-02-09
TX,11304,74346,0.0,1,2013-02-16
TX,11305,71895,0.14285714285714285,1,2013-02-23
TX,11306,73686,0.5714285714285714,0,2013-03-02
TX,11307,76462,0.7142857142857143,0,2013-03-09
TX,11308,69453,0.0,1,2013-03-16
TX,11309,68258,0.0,0,2013-03-23
TX,11310,73109,0.42857142857142855,1,2013-03-30
TX,11311,74904,0.7142857142857143,0,2013-04-06
TX,11312,71771,0.2857142857142857,0,2013-04-13
TX,11313,66045,0.0,0,2013-04-20
TX,11314,63796,0.2857142857142857,0,2013-04-27
TX,11315,69518,0.5714285714285714,1,2013-05-04
TX,11316,73793,0.5714285714285714,1,2013-05-11
TX,11317,73046,0.0,0,2013-05-18
TX,11318,68829,0.0,1,2013-05-25
TX,11319,79802,0.7142857142857143,1,2013-06-01
TX,11320,78124,0.5714285714285714,0,2013-06-08
TX,11321,74536,0.14285714285714285,1,2013-06-15
TX,11322,74206,0.0,0,2013-06-22
TX,11323,81916,0.42857142857142855,1,2013-06-29
TX,11324,78801,0.7142857142857143,1,2013-07-06
TX,11325,76790,0.2857142857142857,0,2013-07-13
TX,11326,72742,0.0,0,2013-07-20
TX,11327,76155,0.14285714285714285,0,2013-07-27
TX,11328,82857,0.7142857142857143,1,2013-08-03
TX,11329,80127,0.5714285714285714,0,2013-08-10
TX,11330,75246,0.0,0,2013-08-17
TX,11331,76638,0.0,0,2013-08-24
TX,11332,82318,0.5714285714285714,1,2013-08-31
TX,11333,82480,0.7142857142857143,0,2013-09-07
TX,11334,76842,0.14285714285714285,0,2013-09-14
TX,11335,72628,0.0,0,2013-09-21
TX,11336,75688,0.2857142857142857,0,2013-09-28
TX,11337,77535,0.7142857142857143,0,2013-10-05
TX,11338,74005,0.42857142857142855,1,2013-10-12
TX,11339,67695,0.0,0,2013-10-19
TX,11340,68874,0.14285714285714285,1,2013-10-26
TX,11341,72157,0.5714285714285714,0,2013-11-02
TX,11342,70327,0.7142857142857143,1,2013-11-09
TX,11343,67205,0.0,0,2013-11-16
TX,11344,61937,0.0,1,2013-11-23
TX,11345,67131,0.5714285714285714,1,2013-11-30
TX,11346,67947,0.7142857142857143,0,2013-12-07
TX,11347,70378,0.14285714285714285,0,2013-12-14
TX,11348,57745,0.0,1,2013-12-21
TX,11349,65832,0.2857142857142857,1,2013-12-28
TX,11350,68998,0.5714285714285714,1,2014-01-04
TX,11351,70069,0.5714285714285714,0,2014-01-11
TX,11352,60611,0.0,1,2014-01-18
TX,11353,60424,0.0,0,2014-01-25
TX,11401,67165,0.7142857142857143,1,2014-02-01
TX,11402,75258,0.5714285714285714,1,2014-02-08
TX,11403,71308,0.14285714285714285,1,2014-02-15
TX,11404,67382,0.0,0,2014-02-22
TX,11405,71016,0.7142857142857143,1,2014-03-01
TX,11406,77646,0.5714285714285714,1,2014-03-08
TX,11407,70462,0.14285714285714285,1,2014-03-15
TX,11408,65273,0.0,0,2014-03-22
TX,11409,70982,0.2857142857142857,0,2014-03-29
TX,11410,74684,0.7142857142857143,0,2014-04-05
TX,11411,79194,0.42857142857142855,0,2014-04-12
TX,11412,72112,0.0,1,2014-04-19
TX,11413,69977,0.14285714285714285,0,2014-04-26
TX,11414,73301,0.7142857142857143,1,2014-05-03
TX,11415,70862,0.5714285714285714,1,2014-05-10
TX,11416,67545,0.0,0,2014-05-17
TX,11417,64900,0.0,1,2014-05-24
TX,11418,74717,0.5714285714285714,1,2014-05-31
TX,11419,77452,0.7142857142857143,0,2014-06-07
TX,11420,75222,0.14285714285714285,1,2014-06-14
TX,11421,68302,0.0,0,2014-06-21
TX,11422,77647,0.2857142857142857,1,2014-06-28
TX,11423,77057,0.7142857142857143,0,2014-07-05
TX,11424,76139,0.42857142857142855,0,2014-07-12
TX,11425,70649,0.0,0,2014-07-19
TX,11426,72078,0.14285714285714285,1,2014-07-26
TX,11427,76667,0.5714285714285714,0,2014-08-02
TX,11428,75216,0.7142857142857143,0,2014-08-09
TX,11429,74333,0.0,0,2014-08-16
TX,11430,73994,0.0,0,2014-08-23
TX,11431,72218,0.42857142857142855,1,2014-08-30
TX,11432,73879,0.7142857142857143,0,2014-09-06
TX,11433,71183,0.2857142857142857,0,2014-09-13
TX,11434,67181,0.0,0,2014-09-20
TX,11435,70672,0.2857142857142857,0,2014-09-27
TX,11436,72913,0.5714285714285714,1,2014-10-04
TX,11437,71376,0.5714285714285714,1,2014-10-11
TX,11438,65925,0.0,0,2014-10-18
TX,11439,65097,0.0,1,2014-10-25
TX,11440,68964,0.7142857142857143,0,2014-11-01
TX,11441,68604,0.5714285714285714,1,2014-11-08
TX,11442,65861,0.14285714285714285,0,2014-11-15
TX,11443,67430,0.0,1,2014-11-22
TX,11444,63462,0.42857142857142855,0,2014-11-29
TX,11445,67247,0.7142857142857143,0,2014-12-06
TX,11446,70739,0.2857142857142857,0,2014-12-13
TX,11447,60326,0.0,1,2014-12-20
TX,11448,62473,0.14285714285714285,1,2014-12-27
TX,11449,66738,0.7142857142857143,1,2015-01-03
TX,11450,69165,0.5714285714285714,0,2015-01-10
TX,11451,66969,0.0,1,2015-01-17
TX,11452,67307,0.0,0,2015-01-24
TX,11501,76489,0.5714285714285714,1,2015-01-31
TX,11502,82055,0.7142857142857143,0,2015-02-07
TX,11503,71392,0.14285714285714285,1,2015-02-14
TX,11504,70056,0.0,1,2015-02-21
TX,11505,73704,0.5714285714285714,1,2015-02-28
TX,11506,76288,0.7142857142857143,0,2015-03-07
TX,11507,74858,0.14285714285714285,1,2015-03-14
TX,11508,68607,0.0,0,2015-03-21
TX,11509,75713,0.2857142857142857,0,2015-03-28
TX,11510,77434,0.5714285714285714,1,2015-04-04
TX,11511,75782,0.5714285714285714,1,2015-04-11
TX,11512,72212,0.0,0,2015-04-18
TX,11513,72898,0.14285714285714285,0,2015-04-25
TX,11514,77931,0.5714285714285714,1,2015-05-02
TX,11515,77101,0.7142857142857143,1,2015-05-09
TX,11516,74541,0.0,0,2015-05-16
TX,11517,70531,0.0,1,2015-05-23
TX,11518,76299,0.42857142857142855,1,2015-05-30
TX,11519,80450,0.7142857142857143,0,2015-06-06
TX,11520,79582,0.2857142857142857,1,2015-06-13
TX,11521,71725,0.0,1,2015-06-20
TX,11522,77097,0.2857142857142857,0,2015-06-27
TX,11523,76540,0.5714285714285714,1,2015-07-04
TX,11524,81928,0.5714285714285714,0,2015-07-11
TX,11525,78337,0.0,1,2015-07-18
TX,11526,74781,0.0,0,2015-07-25
TX,11527,84597,0.7142857142857143,0,2015-08-01
TX,11528,80969,0.5714285714285714,0,2015-08-08
TX,11529,73980,0.14285714285714285,0,2015-08-15
TX,11530,72151,0.0,0,2015-08-22
TX,11531,73173,0.2857142857142857,0,2015-08-29
TX,11532,75350,0.7142857142857143,1,2015-09-05
TX,11533,77126,0.42857142857142855,0,2015-09-12
TX,11534,74734,0.0,1,2015-09-19
TX,11535,73238,0.14285714285714285,0,2015-09-26
TX,11536,81230,0.7142857142857143,0,2015-10-03
TX,11537,76820,0.5714285714285714,1,2015-10-10
TX,11538,74267,0.0,0,2015-10-17
TX,11539,69580,0.0,0,2015-10-24
TX,11540,71066,0.5714285714285714,1,2015-10-31
TX,11541,72514,0.7142857142857143,1,2015-11-07
TX,11542,71559,0.14285714285714285,0,2015-11-14
TX,11543,70616,0.0,1,2015-11-21
TX,11544,64929,0.2857142857142857,0,2015-11-28
TX,11545,69799,0.7142857142857143,0,2015-12-05
TX,11546,75963,0.42857142857142855,1,2015-12-12
TX,11547,63760,0.0,1,2015-12-19
TX,11548,68229,0.14285714285714285,1,2015-12-26
TX,11549,69155,0.5714285714285714,1,2016-01-02
TX,11550,76213,0.7142857142857143,0,2016-01-09
TX,11551,73123,0.0,1,2016-01-16
TX,11552,69507,0.0,0,2016-01-23
TX,11601,76145,0.42857142857142855,0,2016-01-30
TX,11602,83905,0.7142857142857143,1,2016-02-06
TX,11603,81043,0.2857142857142857,1,2016-02-13
TX,11604,77050,0.0,0,2016-02-20
TX,11605,77212,0.2857142857142857,0,2016-02-27
TX,11606,78844,0.7142857142857143,0,2016-03-05
TX,11607,81524,0.42857142857142855,1,2016-03-12
TX,11608,77318,0.0,1,2016-03-19
TX,11609,75542,0.14285714285714285,1,2016-03-26
TX,11610,79813,0.5714285714285714,0,2016-04-02
TX,11611,79556,0.7142857142857143,0,2016-04-09
TX,11612,76776,0.0,0,2016-04-16
TX,11613,24548,0.0,0,2016-04-23
WI,11101,52918,0.2857142857142857,0,2011-01-29
WI,11102,53791,0.7142857142857143,1,2011-02-05
WI,11103,51371,0.42857142857142855,1,2011-02-12
WI,11104,42099,0.0,1,2011-02-19
WI,11105,46331,0.2857142857142857,0,2011-02-26
WI,11106,47803,0.7142857142857143,1,2011-03-05
WI,11107,48596,0.42857142857142855,1,2011-03-12
WI,11108,41203,0.0,1,2011-03-19
WI,11109,42573,0.0,0,2011-03-26
WI,11110,47573,0.7142857142857143,0,2011-04-02
WI,11111,46727,0.7142857142857143,0,2011-04-09
WI,11112,40218,0.0,0,2011-04-16
WI,11113,36587,0.0,1,2011-04-23
WI,11114,43236,0.5714285714285714,1,2011-04-30
WI,11115,41889,0.5714285714285714,1,2011-05-07
